PersonID,Keyword
9e763ac1-7568-4cd7-a187-339f404fea4a,CS - Commander - MO008
9e763ac1-7568-4cd7-a187-339f404fea4a,Male
9e763ac1-7568-4cd7-a187-339f404fea4a,Confederate
dc5659e1-2140-44cc-880b-33cb2eafd1ec,African American
dc5659e1-2140-44cc-880b-33cb2eafd1ec,Male
dc5659e1-2140-44cc-880b-33cb2eafd1ec,DC
dc5659e1-2140-44cc-880b-33cb2eafd1ec,Free
a99716d1-c687-4fba-8f73-349afa52b172,European American
a99716d1-c687-4fba-8f73-349afa52b172,Union
a99716d1-c687-4fba-8f73-349afa52b172,Commanders
a99716d1-c687-4fba-8f73-349afa52b172,Soldiers
a99716d1-c687-4fba-8f73-349afa52b172,Commanders - Army
a99716d1-c687-4fba-8f73-349afa52b172,Military
a99716d1-c687-4fba-8f73-349afa52b172,Quantrill Raid
a99716d1-c687-4fba-8f73-349afa52b172,US - Commander - MO015
a99716d1-c687-4fba-8f73-349afa52b172,Major
a99716d1-c687-4fba-8f73-349afa52b172,Male
a35b2082-7480-4f6a-b730-34b0f0a4077e,Union
a35b2082-7480-4f6a-b730-34b0f0a4077e,Soldier
a35b2082-7480-4f6a-b730-34b0f0a4077e,Military
a35b2082-7480-4f6a-b730-34b0f0a4077e,Politician
a35b2082-7480-4f6a-b730-34b0f0a4077e,Male
a35b2082-7480-4f6a-b730-34b0f0a4077e,European-American
3082b228-4ba0-4a46-b4ea-3557f87a7f81,European American
3082b228-4ba0-4a46-b4ea-3557f87a7f81,TN006
3082b228-4ba0-4a46-b4ea-3557f87a7f81,GA004
3082b228-4ba0-4a46-b4ea-3557f87a7f81,US - Commander - GA003
3082b228-4ba0-4a46-b4ea-3557f87a7f81,Union
3082b228-4ba0-4a46-b4ea-3557f87a7f81,Commanders
3082b228-4ba0-4a46-b4ea-3557f87a7f81,Soldiers
3082b228-4ba0-4a46-b4ea-3557f87a7f81,US - Commander - TN005
3082b228-4ba0-4a46-b4ea-3557f87a7f81,Commanders - Army
3082b228-4ba0-4a46-b4ea-3557f87a7f81,Military
3082b228-4ba0-4a46-b4ea-3557f87a7f81,Major General
3082b228-4ba0-4a46-b4ea-3557f87a7f81,MS001
3082b228-4ba0-4a46-b4ea-3557f87a7f81,TN024
3082b228-4ba0-4a46-b4ea-3557f87a7f81,MWV
3082b228-4ba0-4a46-b4ea-3557f87a7f81,Male
c27da2f2-16db-4282-b802-3582facfd0d6,Male
c27da2f2-16db-4282-b802-3582facfd0d6,Military
c27da2f2-16db-4282-b802-3582facfd0d6,Confederate
9285ff04-d28c-467a-989f-35ac7ca010d6,African American
9285ff04-d28c-467a-989f-35ac7ca010d6,Female
4464435b-2a29-4da1-8a6b-36181fa9818d,European American
4464435b-2a29-4da1-8a6b-36181fa9818d,Union
4464435b-2a29-4da1-8a6b-36181fa9818d,Commanders
4464435b-2a29-4da1-8a6b-36181fa9818d,Soldiers
4464435b-2a29-4da1-8a6b-36181fa9818d,Commanders - Army
4464435b-2a29-4da1-8a6b-36181fa9818d,Military
4464435b-2a29-4da1-8a6b-36181fa9818d,US - Commander - TN028
4464435b-2a29-4da1-8a6b-36181fa9818d,Male
4464435b-2a29-4da1-8a6b-36181fa9818d,Brigadier General
4464435b-2a29-4da1-8a6b-36181fa9818d,TN021
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,European American
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,Union
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,Commanders
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,US - Commander - LA018
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,US - Commander - LA021
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,Commanders - Army
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,Soldier
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,Military
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,Major General
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,US - Commander - LA006
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,US - Commander - LA010
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,US - Commander - LA019
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,US - Commander - LA
f2f4eda1-b51f-4f8e-ad2d-379a1eb685f3,Male
c1ab0daf-4813-4908-b1e4-37da3069992c,African American
c1ab0daf-4813-4908-b1e4-37da3069992c,Minister
c1ab0daf-4813-4908-b1e4-37da3069992c,Newspaper Editor and Publisher
c1ab0daf-4813-4908-b1e4-37da3069992c,Male
c1ab0daf-4813-4908-b1e4-37da3069992c,Civic leader
9cb583f7-caee-4cc2-9906-38cc47f03d86,African American
9cb583f7-caee-4cc2-9906-38cc47f03d86,"“Father of Black History"""
9cb583f7-caee-4cc2-9906-38cc47f03d86,Carter G. Woodson Home National Historic Site
9cb583f7-caee-4cc2-9906-38cc47f03d86,Association for the Study of African American Life and History (ASALH)
9cb583f7-caee-4cc2-9906-38cc47f03d86,Male
8d654896-3c10-44a4-8238-38f07f8127da,European American
8d654896-3c10-44a4-8238-38f07f8127da,Battle of Black Jack
8d654896-3c10-44a4-8238-38f07f8127da,KS - Free State
8d654896-3c10-44a4-8238-38f07f8127da,Soldiers
8d654896-3c10-44a4-8238-38f07f8127da,Military
8d654896-3c10-44a4-8238-38f07f8127da,KS
8d654896-3c10-44a4-8238-38f07f8127da,Male
c55e883a-d863-4734-a379-39b9aee91a36,European American
c55e883a-d863-4734-a379-39b9aee91a36,Union
c55e883a-d863-4734-a379-39b9aee91a36,Commanders
c55e883a-d863-4734-a379-39b9aee91a36,Soldiers
c55e883a-d863-4734-a379-39b9aee91a36,Commanders - Army
c55e883a-d863-4734-a379-39b9aee91a36,Military
c55e883a-d863-4734-a379-39b9aee91a36,US - Commander - TN014
c55e883a-d863-4734-a379-39b9aee91a36,Male
c55e883a-d863-4734-a379-39b9aee91a36,Colonel
34987df9-c3da-4e66-a7ef-39d982ac4290,European American
34987df9-c3da-4e66-a7ef-39d982ac4290,Colonel
34987df9-c3da-4e66-a7ef-39d982ac4290,Commanders
34987df9-c3da-4e66-a7ef-39d982ac4290,Soldiers
34987df9-c3da-4e66-a7ef-39d982ac4290,Commanders - Army
34987df9-c3da-4e66-a7ef-39d982ac4290,Military
34987df9-c3da-4e66-a7ef-39d982ac4290,CS - Commander - MO015
34987df9-c3da-4e66-a7ef-39d982ac4290,Male
34987df9-c3da-4e66-a7ef-39d982ac4290,Confederate
afbf70e9-57aa-4061-a2e4-39ff8146bc0d,European American
afbf70e9-57aa-4061-a2e4-39ff8146bc0d,Governor
afbf70e9-57aa-4061-a2e4-39ff8146bc0d,Politician
afbf70e9-57aa-4061-a2e4-39ff8146bc0d,Civilian
afbf70e9-57aa-4061-a2e4-39ff8146bc0d,Male
afbf70e9-57aa-4061-a2e4-39ff8146bc0d,AR
1b863002-4775-451d-a39f-3a14cd559fe1,European American
1b863002-4775-451d-a39f-3a14cd559fe1,Union
1b863002-4775-451d-a39f-3a14cd559fe1,Commanders
1b863002-4775-451d-a39f-3a14cd559fe1,Soldiers
1b863002-4775-451d-a39f-3a14cd559fe1,USCT
1b863002-4775-451d-a39f-3a14cd559fe1,Commanders - Army
1b863002-4775-451d-a39f-3a14cd559fe1,Military
1b863002-4775-451d-a39f-3a14cd559fe1,US - Commander - TN032
1b863002-4775-451d-a39f-3a14cd559fe1,Male
1b863002-4775-451d-a39f-3a14cd559fe1,Colonel
8f59c204-3c38-4233-8ff0-3b70562303ca,CS - Commander - MS015
8f59c204-3c38-4233-8ff0-3b70562303ca,European American
8f59c204-3c38-4233-8ff0-3b70562303ca,Lieutenant General
8f59c204-3c38-4233-8ff0-3b70562303ca,Commanders
8f59c204-3c38-4233-8ff0-3b70562303ca,Soldiers
8f59c204-3c38-4233-8ff0-3b70562303ca,Commanders - Army
8f59c204-3c38-4233-8ff0-3b70562303ca,Military
8f59c204-3c38-4233-8ff0-3b70562303ca,Male
8f59c204-3c38-4233-8ff0-3b70562303ca,Confederate
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,European American
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,Union
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,Commanders
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,Soldiers
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,Commanders - Army
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,Military
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,CS - Commander - NC005
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,NC003
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,Male
a2c3c81f-a2fa-43d9-9c8b-3b896a014391,Brigadier General
2f520a28-640b-4e68-86d1-3c28b4f6051b,European American
2f520a28-640b-4e68-86d1-3c28b4f6051b,Commanders
2f520a28-640b-4e68-86d1-3c28b4f6051b,Soldiers
2f520a28-640b-4e68-86d1-3c28b4f6051b,Commanders - Army
2f520a28-640b-4e68-86d1-3c28b4f6051b,Military
2f520a28-640b-4e68-86d1-3c28b4f6051b,CS - Commander - FL002
2f520a28-640b-4e68-86d1-3c28b4f6051b,Captain
2f520a28-640b-4e68-86d1-3c28b4f6051b,Male
2f520a28-640b-4e68-86d1-3c28b4f6051b,Confederate
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,European American
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,Union
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,Commanders
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,Soldiers
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,Commanders - Army
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,Military
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,Major General
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,US - Commander - MD007
2a86c08b-654e-47fd-a1a4-3c79cedcbceb,Male
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,European American
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,Union
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,Commanders
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,Soldiers
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,Commanders - Army
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,Military
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,US - Commander - MO006
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,Male
0c07ddc2-1874-4aa7-93f3-3d24f43d1329,Colonel
0dcc28e0-b5f3-4d04-bba8-3d54a02bdb46,abolitionist
0dcc28e0-b5f3-4d04-bba8-3d54a02bdb46,civilian
0dcc28e0-b5f3-4d04-bba8-3d54a02bdb46,Female
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,European American
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,Union
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,Commanders
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,Soldiers
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,US - Commander - NC019
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,Commanders - Army
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,Military
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,Major General
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,US - Commander - NC020
f0e3ce2c-892e-4ae0-9995-3d864cb98ac1,Male
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,European American
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,Union
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,Commanders
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,Soldiers
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,Commanders - Army
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,Military
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,US - Commander - AL004
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,MWV
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,Male
edd26ba8-b6b7-48dd-8b93-3e46475d0ac5,Brigadier General
50a35032-5ec9-4dd0-ba59-3ebcb14de8b9,General
50a35032-5ec9-4dd0-ba59-3ebcb14de8b9,Male
50a35032-5ec9-4dd0-ba59-3ebcb14de8b9,"European American,"
50a35032-5ec9-4dd0-ba59-3ebcb14de8b9,U.S. Treasury
4fd4db79-e56a-4235-91f1-3f07c1249871,European American
4fd4db79-e56a-4235-91f1-3f07c1249871,KS001
4fd4db79-e56a-4235-91f1-3f07c1249871,Quantrill Raid
4fd4db79-e56a-4235-91f1-3f07c1249871,KS
4fd4db79-e56a-4235-91f1-3f07c1249871,Civilian
4fd4db79-e56a-4235-91f1-3f07c1249871,Female
4fd4db79-e56a-4235-91f1-3f07c1249871,George Bell
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,European American
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,Lieutenant General
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,CS - Commander - VA075
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,MWV
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,Commanders
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,Soldiers
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,CS - Commander - VA107
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,Commanders - Army
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,Military
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,CS - Commander - VA105
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,CS - Commander - VA045
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,Male
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,CS - Commander - VA093
aa9a80fb-49e3-41d4-8ce5-3f5cbd961625,Confederate
55cf9433-a8d5-4665-96cc-3f8dd99995ef,European American
55cf9433-a8d5-4665-96cc-3f8dd99995ef,Commanders
55cf9433-a8d5-4665-96cc-3f8dd99995ef,Soldiers
55cf9433-a8d5-4665-96cc-3f8dd99995ef,Commanders - Army
55cf9433-a8d5-4665-96cc-3f8dd99995ef,Military
55cf9433-a8d5-4665-96cc-3f8dd99995ef,CS - Commander - MS007
55cf9433-a8d5-4665-96cc-3f8dd99995ef,Brigadier General
55cf9433-a8d5-4665-96cc-3f8dd99995ef,Male
55cf9433-a8d5-4665-96cc-3f8dd99995ef,Confederate
0e99ea04-7600-433e-a723-40209ee88cc7,General
0e99ea04-7600-433e-a723-40209ee88cc7,Male
0e99ea04-7600-433e-a723-40209ee88cc7,Soldier
0e99ea04-7600-433e-a723-40209ee88cc7,Politician
3efc0e52-0b52-42bd-a564-4045d6a826ce,European American
3efc0e52-0b52-42bd-a564-4045d6a826ce,Union
3efc0e52-0b52-42bd-a564-4045d6a826ce,Commanders
3efc0e52-0b52-42bd-a564-4045d6a826ce,Soldiers
3efc0e52-0b52-42bd-a564-4045d6a826ce,Commanders - Army
3efc0e52-0b52-42bd-a564-4045d6a826ce,Military
3efc0e52-0b52-42bd-a564-4045d6a826ce,Major General
3efc0e52-0b52-42bd-a564-4045d6a826ce,MWV
3efc0e52-0b52-42bd-a564-4045d6a826ce,Male
3efc0e52-0b52-42bd-a564-4045d6a826ce,US - Commander - SC010
85872015-acd3-4d46-84b6-40d90ed84f80,European American
85872015-acd3-4d46-84b6-40d90ed84f80,Confederate
85872015-acd3-4d46-84b6-40d90ed84f80,Civilian
85872015-acd3-4d46-84b6-40d90ed84f80,Female
4580432b-ee6e-48ee-b8aa-414d117358da,European American
4580432b-ee6e-48ee-b8aa-414d117358da,Union
4580432b-ee6e-48ee-b8aa-414d117358da,Commanders
4580432b-ee6e-48ee-b8aa-414d117358da,Commanders - Army
4580432b-ee6e-48ee-b8aa-414d117358da,Soldier
4580432b-ee6e-48ee-b8aa-414d117358da,Military
4580432b-ee6e-48ee-b8aa-414d117358da,US - Commander - SC001
4580432b-ee6e-48ee-b8aa-414d117358da,Major
4580432b-ee6e-48ee-b8aa-414d117358da,MWV
4580432b-ee6e-48ee-b8aa-414d117358da,Commanders - Navy
4580432b-ee6e-48ee-b8aa-414d117358da,Male
ecf9ac52-580a-4da4-b56f-4184dc558477,European American
ecf9ac52-580a-4da4-b56f-4184dc558477,Male
ecf9ac52-580a-4da4-b56f-4184dc558477,Civil Rights
ecf9ac52-580a-4da4-b56f-4184dc558477,Civilian
774622f2-c105-42e3-9075-41cbb74be3cf,European American
774622f2-c105-42e3-9075-41cbb74be3cf,Commanders
774622f2-c105-42e3-9075-41cbb74be3cf,Soldiers
774622f2-c105-42e3-9075-41cbb74be3cf,Commanders - Army
774622f2-c105-42e3-9075-41cbb74be3cf,Military
774622f2-c105-42e3-9075-41cbb74be3cf,Brigadier General
774622f2-c105-42e3-9075-41cbb74be3cf,Male
774622f2-c105-42e3-9075-41cbb74be3cf,Confederate
582df6ed-29ed-42d6-8cb8-42a17fb0da93,European American
582df6ed-29ed-42d6-8cb8-42a17fb0da93,Colonel
582df6ed-29ed-42d6-8cb8-42a17fb0da93,Commanders
582df6ed-29ed-42d6-8cb8-42a17fb0da93,Soldiers
582df6ed-29ed-42d6-8cb8-42a17fb0da93,CS - Commander - LA009
582df6ed-29ed-42d6-8cb8-42a17fb0da93,Commanders - Army
582df6ed-29ed-42d6-8cb8-42a17fb0da93,Military
582df6ed-29ed-42d6-8cb8-42a17fb0da93,Male
582df6ed-29ed-42d6-8cb8-42a17fb0da93,Confederate
e836ca76-6e2c-40ae-8c75-42bc9848504c,European American
e836ca76-6e2c-40ae-8c75-42bc9848504c,Union
e836ca76-6e2c-40ae-8c75-42bc9848504c,Commanders
e836ca76-6e2c-40ae-8c75-42bc9848504c,Soldiers
e836ca76-6e2c-40ae-8c75-42bc9848504c,US - Commander - TN008
e836ca76-6e2c-40ae-8c75-42bc9848504c,Commanders - Army
e836ca76-6e2c-40ae-8c75-42bc9848504c,Military
e836ca76-6e2c-40ae-8c75-42bc9848504c,Male
e836ca76-6e2c-40ae-8c75-42bc9848504c,Colonel
a5447fc2-e17c-4955-aab8-4349264738eb,Battle of Osawatomie
a5447fc2-e17c-4955-aab8-4349264738eb,KS - Free State
a5447fc2-e17c-4955-aab8-4349264738eb,KS
a5447fc2-e17c-4955-aab8-4349264738eb,Civilian
a5447fc2-e17c-4955-aab8-4349264738eb,Male
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,European American
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,John Brown Museum
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,John Brown
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,John Brown Illness
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,Old Stone Church
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,KS
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,KS - Slave State
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,Erection of church by Samuel Adair
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,Female
3b0c359d-771b-4cd1-b7e1-43ce6bf527d3,Samuel Adair
93f882f8-8924-4bfb-bbc2-4460c9841ea2,European American
93f882f8-8924-4bfb-bbc2-4460c9841ea2,Union
93f882f8-8924-4bfb-bbc2-4460c9841ea2,Commanders
93f882f8-8924-4bfb-bbc2-4460c9841ea2,Soldiers
93f882f8-8924-4bfb-bbc2-4460c9841ea2,US - Commander - VA003
93f882f8-8924-4bfb-bbc2-4460c9841ea2,Commanders - Army
93f882f8-8924-4bfb-bbc2-4460c9841ea2,Military
93f882f8-8924-4bfb-bbc2-4460c9841ea2,Male
93f882f8-8924-4bfb-bbc2-4460c9841ea2,Brigadier General
7aa288ec-f00b-41a0-af8c-447d625390bb,European American
7aa288ec-f00b-41a0-af8c-447d625390bb,Colonel
7aa288ec-f00b-41a0-af8c-447d625390bb,Commanders
7aa288ec-f00b-41a0-af8c-447d625390bb,Commanders - Army
7aa288ec-f00b-41a0-af8c-447d625390bb,Soldier
7aa288ec-f00b-41a0-af8c-447d625390bb,Military
7aa288ec-f00b-41a0-af8c-447d625390bb,CS - Commander - MO017
7aa288ec-f00b-41a0-af8c-447d625390bb,Male
7aa288ec-f00b-41a0-af8c-447d625390bb,Confederate
7830dd73-a91e-4fe5-b112-4492303f8c2d,European American
7830dd73-a91e-4fe5-b112-4492303f8c2d,US - Commander - GA021
7830dd73-a91e-4fe5-b112-4492303f8c2d,Union
7830dd73-a91e-4fe5-b112-4492303f8c2d,Commanders
7830dd73-a91e-4fe5-b112-4492303f8c2d,Soldiers
7830dd73-a91e-4fe5-b112-4492303f8c2d,Commanders - Army
7830dd73-a91e-4fe5-b112-4492303f8c2d,Military
7830dd73-a91e-4fe5-b112-4492303f8c2d,US - Commander - GA026
7830dd73-a91e-4fe5-b112-4492303f8c2d,Male
7830dd73-a91e-4fe5-b112-4492303f8c2d,Brigadier General
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,European American
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,MO012
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,Commanders
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,Sailors
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,Military
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,CS - Commander - AR002
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,Captain
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,Commanders - Navy
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,Male
c44705ba-2251-4ab2-8ed8-449e7aa4a1f3,Confederate
3df24d8f-be80-4dbe-86ed-44c3189f515a,European American
3df24d8f-be80-4dbe-86ed-44c3189f515a,Union
3df24d8f-be80-4dbe-86ed-44c3189f515a,Commanders
3df24d8f-be80-4dbe-86ed-44c3189f515a,Sailors
3df24d8f-be80-4dbe-86ed-44c3189f515a,Male
3df24d8f-be80-4dbe-86ed-44c3189f515a,Military
3df24d8f-be80-4dbe-86ed-44c3189f515a,US - Commander - KY010
3df24d8f-be80-4dbe-86ed-44c3189f515a,Commanders - Navy
3df24d8f-be80-4dbe-86ed-44c3189f515a,Lieutenant Commander
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,European American
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,Union
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,Commanders
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,Commanders - Army
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,Soldier
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,Military
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,US - Commander - GA023
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,Male
157b4c7c-6c0e-4aa8-9b7f-44ccb3754a88,Brigadier General
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,European American
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,KS004
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,Commanders
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,Soldiers
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,Commanders - Army
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,Military
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,Politician
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,CS - Commander - MO020
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,CS - Commander - MO026
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,CS - Commander - MO025
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,KS003
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,CS - Commander - M0018
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,Male
7b7bfdd4-920e-4d28-a2eb-44e33941d4b0,Confederate
b7d3087a-c217-46c1-800e-455e9f9c77b6,European American
b7d3087a-c217-46c1-800e-455e9f9c77b6,Union
b7d3087a-c217-46c1-800e-455e9f9c77b6,Commanders
b7d3087a-c217-46c1-800e-455e9f9c77b6,Soldiers
b7d3087a-c217-46c1-800e-455e9f9c77b6,US - Commander - VA058
b7d3087a-c217-46c1-800e-455e9f9c77b6,Commanders - Army
b7d3087a-c217-46c1-800e-455e9f9c77b6,Military
b7d3087a-c217-46c1-800e-455e9f9c77b6,Male
b7d3087a-c217-46c1-800e-455e9f9c77b6,Brigadier General
cfa9a700-f979-46ff-bfb1-4615441ccd55,European American
cfa9a700-f979-46ff-bfb1-4615441ccd55,CS - Commander - VA032
cfa9a700-f979-46ff-bfb1-4615441ccd55,Union
cfa9a700-f979-46ff-bfb1-4615441ccd55,Commanders
cfa9a700-f979-46ff-bfb1-4615441ccd55,Soldiers
cfa9a700-f979-46ff-bfb1-4615441ccd55,Commanders - Army
cfa9a700-f979-46ff-bfb1-4615441ccd55,Military
cfa9a700-f979-46ff-bfb1-4615441ccd55,Major General
cfa9a700-f979-46ff-bfb1-4615441ccd55,MWV
cfa9a700-f979-46ff-bfb1-4615441ccd55,Male
cfa9a700-f979-46ff-bfb1-4615441ccd55,CS - Commander - TN021
cfa9a700-f979-46ff-bfb1-4615441ccd55,CS - Commander - GA005
42af3182-e310-412a-917c-4718d4f4dda6,European American
42af3182-e310-412a-917c-4718d4f4dda6,MOH Recipient
42af3182-e310-412a-917c-4718d4f4dda6,Union
42af3182-e310-412a-917c-4718d4f4dda6,Commanders
42af3182-e310-412a-917c-4718d4f4dda6,Soldiers
42af3182-e310-412a-917c-4718d4f4dda6,Commanders - Army
42af3182-e310-412a-917c-4718d4f4dda6,Military
42af3182-e310-412a-917c-4718d4f4dda6,US - Commander - AR005
42af3182-e310-412a-917c-4718d4f4dda6,Male
42af3182-e310-412a-917c-4718d4f4dda6,Brigadier General
cbb484dc-dd28-42df-b582-47af586a6c5b,European American
cbb484dc-dd28-42df-b582-47af586a6c5b,Abolitionist
cbb484dc-dd28-42df-b582-47af586a6c5b,Civilian
cbb484dc-dd28-42df-b582-47af586a6c5b,IN
cbb484dc-dd28-42df-b582-47af586a6c5b,Male
615e844b-5a15-44c2-8c5d-47d6221f87db,Male
615e844b-5a15-44c2-8c5d-47d6221f87db,Politician
0db13c2e-98a9-4187-be39-484c4d272d30,European American
0db13c2e-98a9-4187-be39-484c4d272d30,Lieutenant General
0db13c2e-98a9-4187-be39-484c4d272d30,CS - Commander - VA038
0db13c2e-98a9-4187-be39-484c4d272d30,CS - Commander - VA067
0db13c2e-98a9-4187-be39-484c4d272d30,Commanders
0db13c2e-98a9-4187-be39-484c4d272d30,Soldiers
0db13c2e-98a9-4187-be39-484c4d272d30,Commanders - Army
0db13c2e-98a9-4187-be39-484c4d272d30,Military
0db13c2e-98a9-4187-be39-484c4d272d30,CS - Commander - VA099
0db13c2e-98a9-4187-be39-484c4d272d30,CS - Commander - VA011
0db13c2e-98a9-4187-be39-484c4d272d30,CS - Commander - VA125
0db13c2e-98a9-4187-be39-484c4d272d30,Male
0db13c2e-98a9-4187-be39-484c4d272d30,Confederate
8e1fc583-1c34-4dea-9cae-48f17abfc57d,European American
8e1fc583-1c34-4dea-9cae-48f17abfc57d,Union
8e1fc583-1c34-4dea-9cae-48f17abfc57d,Commanders
8e1fc583-1c34-4dea-9cae-48f17abfc57d,Soldiers
8e1fc583-1c34-4dea-9cae-48f17abfc57d,US - Commander - MO028
8e1fc583-1c34-4dea-9cae-48f17abfc57d,Commanders - Army
8e1fc583-1c34-4dea-9cae-48f17abfc57d,Military
8e1fc583-1c34-4dea-9cae-48f17abfc57d,Male
8e1fc583-1c34-4dea-9cae-48f17abfc57d,Brigadier General
8d7bd2d7-7411-4cea-ace2-491a97e577ca,European American
