uri,union,confederate
http://dbpedia.org/resource/List_of_Kentucky_Confederate_Civil_War_units,0,0
http://dbpedia.org/resource/156th_Ohio_Infantry,0,0
http://dbpedia.org/resource/Ebenezer_J._Ormsbee,0,0
"http://dbpedia.org/resource/2nd_Regiment_of_Cavalry,_Massachusetts_Volunteers",0,0
http://dbpedia.org/resource/6th_Georgia_Volunteer_Infantry,0,0
http://dbpedia.org/resource/20th_Ohio_Infantry,0,0
http://dbpedia.org/resource/55th_United_States_Colored_Infantry_Regiment,0,0
http://dbpedia.org/resource/56th_United_States_Colored_Infantry,0,0
http://dbpedia.org/resource/82nd_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/140th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/28th_Indiana_Infantry_Regiment_(Colored),0,0
http://dbpedia.org/resource/43rd_Battalion_Virginia_Cavalry,0,0
http://dbpedia.org/resource/18th_Connecticut_Infantry_Regiment,0,0
http://dbpedia.org/resource/6th_United_States_Colored_Infantry_Regiment,0,0
http://dbpedia.org/resource/37th_Wisconsin_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/10th_Virginia_Infantry,0,0
http://dbpedia.org/resource/87th_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/1st_Florida_Infantry,0,0
http://dbpedia.org/resource/Union_Army_of_Kentucky,0,0
http://dbpedia.org/resource/151st_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/List_of_Tennessee_Union_Civil_War_units,0,0
http://dbpedia.org/resource/61st_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/List_of_New_Mexico_Territory_Civil_War_units,0,0
http://dbpedia.org/resource/99th_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/Army_of_the_Mississippi,0,0
http://dbpedia.org/resource/1st_Ohio_Cavalry,0,0
http://dbpedia.org/resource/Fluvanna_Artillery,0,0
http://dbpedia.org/resource/Trans-Mississippi_Department,0,0
http://dbpedia.org/resource/Department_of_the_Missouri,0,0
http://dbpedia.org/resource/16th_New_Hampshire_Volunteer_Infantry,0,0
http://dbpedia.org/resource/67th_Ohio_Infantry,0,0
http://dbpedia.org/resource/30th_Missouri_Volunteer_Infantry,0,0
http://dbpedia.org/resource/28th_Ohio_Infantry,0,0
http://dbpedia.org/resource/1st_Delaware_Infantry_Regiment,0,0
http://dbpedia.org/resource/14th_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/85th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/132nd_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/2nd_Arkansas_30_Day_Volunteer_Regiment,0,0
http://dbpedia.org/resource/Asa_Lewis,0,0
http://dbpedia.org/resource/4th_Regiment_West_Virginia_Cavalry,0,0
http://dbpedia.org/resource/35th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/12th_Ohio_Cavalry,0,0
http://dbpedia.org/resource/193rd_Ohio_Infantry,0,0
http://dbpedia.org/resource/2nd_District_of_Columbia_Infantry_Battalion,0,0
http://dbpedia.org/resource/14th_New_Jersey_Volunteer_Infantry,0,0
http://dbpedia.org/resource/52nd_Regiment_Kentucky_Volunteer_Mounted_Infantry,0,0
http://dbpedia.org/resource/XVII_Corps_(Union_Army),0,0
http://dbpedia.org/resource/11th_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/1st_Ohio_Infantry,0,0
http://dbpedia.org/resource/List_of_United_States_Regular_Army_Civil_War_units,0,0
http://dbpedia.org/resource/86th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/Leavenworth_State_Guard,0,0
http://dbpedia.org/resource/136th_Ohio_Infantry,0,0
http://dbpedia.org/resource/22nd_Wisconsin_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/86th_New_York_Volunteer_Infantry,0,0
http://dbpedia.org/resource/Louis_Wigfall,0,0
http://dbpedia.org/resource/4th_Kentucky_Infantry,0,0
http://dbpedia.org/resource/32nd_Regiment_of_New_York_Volunteers,0,0
http://dbpedia.org/resource/29th_Arkansas_Infantry_Regiment,0,0
http://dbpedia.org/resource/2nd_Independent_Battery_Kansas_Light_Artillery,0,0
http://dbpedia.org/resource/20th_Ohio_Battery,0,0
http://dbpedia.org/resource/9th_Maine_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Army_of_the_West_(1862),0,0
http://dbpedia.org/resource/6th_Infantry_Regiment_(United_States),0,0
http://dbpedia.org/resource/4th_Arkansas_Cavalry_Regiment,0,0
http://dbpedia.org/resource/Union_Army_Balloon_Corps,0,0
http://dbpedia.org/resource/57th_New_York_Volunteer_Infantry,0,0
"http://dbpedia.org/resource/Battery_%22C%22,_1st_Regiment_Illinois_Volunteer_Light_Artillery",0,0
http://dbpedia.org/resource/54th_Virginia_Infantry,0,0
http://dbpedia.org/resource/1st_New_Hampshire_Volunteer_Infantry,0,0
http://dbpedia.org/resource/List_of_Wisconsin_Civil_War_units,0,0
http://dbpedia.org/resource/3rd_Minnesota_Light_Artillery_Battery,0,0
http://dbpedia.org/resource/139th_Pennsylvania_Infantry,0,0
"http://dbpedia.org/resource/1st_Battery,_Arkansas_Light_Artillery_(African_Descent)",0,0
http://dbpedia.org/resource/List_of_Tennessee_Confederate_Civil_War_units,0,0
http://dbpedia.org/resource/8th_Minnesota_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/32nd_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/List_of_North_Carolina_Union_Civil_War_regiments,0,0
http://dbpedia.org/resource/42d_Mississippi_Infantry_Regiment,0,0
http://dbpedia.org/resource/Trigg's_Arkansas_Battery,0,0
http://dbpedia.org/resource/62nd_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/5th_New_Hampshire_Volunteer_Infantry,0,0
http://dbpedia.org/resource/Henry_A._Fletcher,0,0
http://dbpedia.org/resource/189th_New_York_Volunteer_Infantry_Regiment,0,0
"http://dbpedia.org/resource/Battery_%22I%22,_2nd_Regiment_Illinois_Volunteer_Light_Artillery",0,0
http://dbpedia.org/resource/20th_Michigan_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/George_Meade,0,0
http://dbpedia.org/resource/1st_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/Union_Army_of_the_Shenandoah,0,0
http://dbpedia.org/resource/30th_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/115th_Ohio_Infantry,0,0
http://dbpedia.org/resource/91st_Ohio_Infantry,0,0
http://dbpedia.org/resource/29th_Virginia_Infantry,0,0
http://dbpedia.org/resource/154th_Tennessee_Infantry_Regiment,0,0
"http://dbpedia.org/resource/Company_A,_Arizona_Rangers",0,0
http://dbpedia.org/resource/9th_West_Virginia_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/6th_Regiment_Kansas_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/Jerome_B._Robertson,0,0
http://dbpedia.org/resource/165th_Ohio_Infantry,0,0
http://dbpedia.org/resource/2nd_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/Perote_Guards,0,0
http://dbpedia.org/resource/List_of_armories_and_arsenals_in_New_York_City_and_surrounding_counties,0,0
http://dbpedia.org/resource/168th_Ohio_Infantry,0,0
http://dbpedia.org/resource/21st_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/26th_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/15th_Michigan_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/1st_Minnesota_Heavy_Artillery_Regiment,0,0
http://dbpedia.org/resource/4th_Wisconsin_Volunteer_Regiment,0,0
http://dbpedia.org/resource/92nd_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/137th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/68th_Ohio_Infantry,0,0
http://dbpedia.org/resource/7th_Virginia_Infantry,0,0
http://dbpedia.org/resource/United_States_Volunteers,0,0
http://dbpedia.org/resource/4th_Iowa_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Army_of_the_Southwest,0,0
http://dbpedia.org/resource/Carpenter's_Battery,0,0
http://dbpedia.org/resource/Confederate_Home_Guard,0,0
"http://dbpedia.org/resource/Battery_H,_1st_Rhode_Island_Light_Artillery",0,0
http://dbpedia.org/resource/32nd_Regiment_Massachusetts_Volunteer_Infantry,0,0
http://dbpedia.org/resource/1st_Indiana_Heavy_Artillery_Regiment,0,0
http://dbpedia.org/resource/147th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/70th_Ohio_Infantry,0,0
http://dbpedia.org/resource/9th_New_York_Heavy_Artillery_Regiment,0,0
"http://dbpedia.org/resource/Battery_%22E%22,_1st_Regiment_Illinois_Volunteer_Light_Artillery",0,0
http://dbpedia.org/resource/23rd_Connecticut_Infantry_Regiment,0,0
http://dbpedia.org/resource/Army_of_the_Cumberland,0,0
http://dbpedia.org/resource/1st_Battalion_Nevada_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/8th_Regiment_Tennessee_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/2nd_Vermont_Infantry,0,0
http://dbpedia.org/resource/25th_New_Jersey_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/8th_Infantry_Regiment_(United_States),0,0
http://dbpedia.org/resource/XXIII_Corps_(Union_Army),0,0
http://dbpedia.org/resource/70th_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/24th_Wisconsin_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/1st_Wisconsin_Volunteer_Infantry_Regiment_(3_Years),0,0
http://dbpedia.org/resource/53rd_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/3rd_Independent_Battery_Kansas_Light_Artillery,0,0
http://dbpedia.org/resource/57th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/46th_Battalion_Virginia_Cavalry,0,0
http://dbpedia.org/resource/7th_Minnesota_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/18th_Infantry_Regiment_(United_States),0,0
http://dbpedia.org/resource/9th_Regiment_Tennessee_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/27th_Regiment_Massachusetts_Volunteer_Infantry,0,0
http://dbpedia.org/resource/68th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Department_of_the_Missouri_(Indian_Wars),0,0
http://dbpedia.org/resource/2nd_Regiment_Tennessee_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/Joseph_Grant_Beale,0,0
http://dbpedia.org/resource/John_Gibbon,0,0
http://dbpedia.org/resource/86th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/67th_New_York_Infantry,0,0
http://dbpedia.org/resource/3rd_Michigan_Volunteer_Cavalry_Regiment,0,0
http://dbpedia.org/resource/13th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Ogden's_Cavalry,0,0
http://dbpedia.org/resource/40th_Virginia_Infantry,0,0
http://dbpedia.org/resource/2nd_Florida_Infantry,0,0
http://dbpedia.org/resource/Roger_Hanson,0,0
http://dbpedia.org/resource/93rd_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/49th_North_Carolina_Infantry,0,0
http://dbpedia.org/resource/1st_Missouri_Regiment_of_Colored_Infantry,0,0
http://dbpedia.org/resource/27th_Michigan_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/5th_Virginia_Infantry_Battalion,0,0
http://dbpedia.org/resource/155th_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/64th_Ohio_Infantry,0,0
http://dbpedia.org/resource/29th_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/124th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/13th_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/15th_Regiment_Massachusetts_Volunteer_Infantry,0,0
http://dbpedia.org/resource/7th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Department_of_New_Mexico,0,0
http://dbpedia.org/resource/1st_Kansas_Militia_Infantry_Regiment,0,0
http://dbpedia.org/resource/6th_Wisconsin_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/102nd_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/22nd_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/7th_Pennsylvania_Cavalry,0,0
http://dbpedia.org/resource/14th_New_Hampshire_Volunteer_Infantry,0,0
http://dbpedia.org/resource/9th_Independent_Battery_Wisconsin_Light_Artillery,0,0
http://dbpedia.org/resource/5th_Regiment_Iowa_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/90th_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/3rd_Missouri_Volunteer_Infantry,0,0
"http://dbpedia.org/resource/4th_U.S._Light_Artillery,_Battery_I",0,0
http://dbpedia.org/resource/40th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/3rd_Regiment_South_Carolina_Volunteer_Infantry_(African_Descent),0,0
http://dbpedia.org/resource/52nd_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/6th_Regiment_South_Carolina_Cavalry,0,0
http://dbpedia.org/resource/140th_Ohio_Infantry,0,0
http://dbpedia.org/resource/Adams'_Arkansas_Infantry_Regiment,0,0
http://dbpedia.org/resource/54th_Massachusetts_Infantry_Regiment,0,0
http://dbpedia.org/resource/16th_Regiment_Illinois_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/Kilcrease_Light_Artillery,0,0
http://dbpedia.org/resource/11th_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/81st_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/131st_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/2nd_Ohio_Infantry,0,0
http://dbpedia.org/resource/80th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/Theodore_Frelinghuysen_Singiser,0,0
http://dbpedia.org/resource/10th_West_Virginia_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/10th_Michigan_Volunteer_Cavalry_Regiment,0,0
http://dbpedia.org/resource/95th_Ohio_Infantry,0,0
http://dbpedia.org/resource/4th_Regiment_New_York_Provisional_Cavalry,0,0
http://dbpedia.org/resource/11th_Ohio_Cavalry,0,0
http://dbpedia.org/resource/Andrew_J._Grigsby,0,0
http://dbpedia.org/resource/List_of_New_York_Civil_War_regiments,0,0
http://dbpedia.org/resource/9th_Regiment_Massachusetts_Volunteer_Infantry,0,0
http://dbpedia.org/resource/24th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/7th_Regiment_Tennessee_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/56th_Ohio_Infantry,0,0
http://dbpedia.org/resource/31st_Virginia_Infantry,0,0
http://dbpedia.org/resource/15th_Vermont_Infantry,0,0
http://dbpedia.org/resource/102nd_Ohio_Infantry,0,0
http://dbpedia.org/resource/15th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/63rd_Ohio_Infantry,0,0
http://dbpedia.org/resource/100th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/31st_Maine_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/12th_Missouri_Volunteer_Infantry,0,0
http://dbpedia.org/resource/2nd_Cavalry_Regiment_(United_States),0,0
http://dbpedia.org/resource/16th_Vermont_Infantry,0,0
http://dbpedia.org/resource/Anderson_Troop,0,0
http://dbpedia.org/resource/33rd_Arkansas_Infantry_Regiment,0,0
http://dbpedia.org/resource/36th_New_York_Infantry,0,0
http://dbpedia.org/resource/27th_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/11th_Connecticut_Infantry_Regiment,0,0
http://dbpedia.org/resource/83rd_Ohio_Infantry,0,0
http://dbpedia.org/resource/37th_Virginia_Infantry,0,0
http://dbpedia.org/resource/3rd_Wisconsin_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Spinola_brigade,0,0
http://dbpedia.org/resource/17th_Ohio_Battery,0,0
http://dbpedia.org/resource/144th_Ohio_Infantry,0,0
http://dbpedia.org/resource/1st_Louisiana_Battery_Light_Artillery_(African_Descent),0,0
http://dbpedia.org/resource/10th_Rhode_Island_Battery,0,0
http://dbpedia.org/resource/30th_Iowa_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Battery_%22F%22_1st_Regiment_Michigan_Light_Artillery,0,0
http://dbpedia.org/resource/8th_Illinois_Volunteer_Infantry_Regiment_(3_Months),0,0
http://dbpedia.org/resource/24th_Connecticut_Infantry_Regiment,0,0
http://dbpedia.org/resource/James_J._Archer,0,0
http://dbpedia.org/resource/Thomas_L._Kane,0,0
http://dbpedia.org/resource/125th_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/John_F._Reynolds,0,0
http://dbpedia.org/resource/19th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/78th_Illinois_Volunteer_Infantry_Regiment,0,0
"http://dbpedia.org/resource/Battery_H,_3rd_Rhode_Island_Heavy_Artillery",0,0
http://dbpedia.org/resource/8th_Maryland_Volunteer_Infantry,0,0
http://dbpedia.org/resource/4th_Ohio_Battery,0,0
http://dbpedia.org/resource/5th_Regiment_Illinois_Volunteer_Cavalry,0,0
http://dbpedia.org/resource/1st_Arkansas_Consolidated_Infantry,0,0
http://dbpedia.org/resource/94th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/4th_Infantry_Regiment_(United_States),0,0
http://dbpedia.org/resource/148th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/XIV_Corps_(Union_Army),0,0
http://dbpedia.org/resource/142nd_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/151st_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Department_of_Arkansas,0,0
http://dbpedia.org/resource/List_of_Maryland_Confederate_Civil_War_units,0,0
http://dbpedia.org/resource/1st_Louisiana_Regiment_Heavy_Artillery_(African_Descent),0,0
http://dbpedia.org/resource/21st_Independent_Battery_Indiana_Light_Artillery,0,0
http://dbpedia.org/resource/97th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/William_Thomas_Ellis,0,0
http://dbpedia.org/resource/30th_Maine_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/3rd_Maine_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/72nd_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/47th_Regiment_Kentucky_Volunteer_Mounted_Infantry,0,0
http://dbpedia.org/resource/District_of_Utah,0,0
http://dbpedia.org/resource/49th_Regiment_Kentucky_Volunteer_Mounted_Infantry,0,0
http://dbpedia.org/resource/32nd_Virginia_Infantry,0,0
http://dbpedia.org/resource/24th_Virginia_Cavalry,0,0
http://dbpedia.org/resource/1st_South_Carolina_Rifle_Regiment,0,0
http://dbpedia.org/resource/21st_Regiment_Kentucky_Volunteer_Infantry,0,0
http://dbpedia.org/resource/San_Elizario_Spy_Company,0,0
http://dbpedia.org/resource/42nd_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/George_Washington_Fleeger,0,0
http://dbpedia.org/resource/14th_Michigan_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Nathan_Kimball,0,0
http://dbpedia.org/resource/118th_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/Forrest's_Cavalry_Corps,0,0
http://dbpedia.org/resource/51st_Wisconsin_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/James_T._Kirk_(Union_officer),0,0
"http://dbpedia.org/resource/Cavalry_Corps,_Army_of_Northern_Virginia",0,0
http://dbpedia.org/resource/34th_United_States_Colored_Infantry_Regiment,0,0
http://dbpedia.org/resource/Nelson_Taylor,0,0
"http://dbpedia.org/resource/3rd_Missouri,_US_Reserve_Corps_Infantry_(3_months,_1861)",0,0
http://dbpedia.org/resource/South_Carolina_College_Cadets,0,0
http://dbpedia.org/resource/George_P._Foster,0,0
http://dbpedia.org/resource/23rd_Maine_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/21st_Mississippi_Infantry_Regiment,0,0
http://dbpedia.org/resource/10th_Missouri_Volunteer_Infantry,0,0
http://dbpedia.org/resource/1st_California_Infantry_Regiment,0,0
http://dbpedia.org/resource/5th_Ohio_Cavalry,0,0
http://dbpedia.org/resource/9th_Connecticut_Infantry_Regiment,0,0
http://dbpedia.org/resource/39th_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/9th_Pennsylvania_Cavalry,0,0
http://dbpedia.org/resource/1st_Michigan_Volunteer_Infantry_Regiment_(3_Years),0,0
http://dbpedia.org/resource/21st_Arkansas_Infantry_Regiment_(Craven's),0,0
http://dbpedia.org/resource/35th_Arkansas_Infantry_Regiment,0,0
http://dbpedia.org/resource/5th_Independent_Battery_Indiana_Light_Artillery,0,0
http://dbpedia.org/resource/Sterling's_Infantry_Company,0,0
http://dbpedia.org/resource/List_of_Texas_Civil_War_Confederate_units,0,0
http://dbpedia.org/resource/20th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/5th_Kentucky_Infantry,0,0
http://dbpedia.org/resource/2nd_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/Confederate_Army_of_West_Tennessee,0,0
http://dbpedia.org/resource/Monticello_Artillery,0,0
http://dbpedia.org/resource/1st_Minnesota_Volunteer_Infantry,0,0
http://dbpedia.org/resource/4th_California_Infantry_Regiment,0,0
http://dbpedia.org/resource/39th_Indiana_Infantry_Regiment,0,0
http://dbpedia.org/resource/157th_New_York_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/150th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/3rd_North_Carolina_Mounted_Infantry,0,0
http://dbpedia.org/resource/Confederate_States_Army,0,0
http://dbpedia.org/resource/69th_Ohio_Infantry,0,0
http://dbpedia.org/resource/List_of_Kentucky_Union_Civil_War_units,0,0
http://dbpedia.org/resource/10th_Michigan_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/19th_Arkansas_Infantry_Regiment_(Dockery's),0,0
http://dbpedia.org/resource/33rd_Virginia_Infantry,0,0
http://dbpedia.org/resource/1st_Minnesota_Light_Artillery_Battery,0,0
http://dbpedia.org/resource/15th_Arkansas_Infantry_Regiment_(Johnson's),0,0
"http://dbpedia.org/resource/Battery_G,_1st_Ohio_Light_Artillery",0,0
http://dbpedia.org/resource/144th_Illinois_Volunteer_Infantry_Regiment,0,0
http://dbpedia.org/resource/110th_Pennsylvania_Infantry,0,0
http://dbpedia.org/resource/Army_of_West_Mississippi,0,0
http://dbpedia.org/resource/23rd_Independent_Battery_New_York_Light_Artillery,0,0
http://dbpedia.org/resource/Battery_%22G%22_West_Virginia_Light_Artillery,0,0
